entity,variable,date,value,unit,measurementMethod,observationPeriod
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-05,3.95,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-08,3.97,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-09,3.92,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-10,3.88,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-11,3.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-12,3.63,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-15,3.78,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-16,3.7,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-17,3.7,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-18,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-19,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-22,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-23,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-24,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-26,3.78,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-29,3.8,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-30,3.74,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2025-12-31,3.9,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-02,3.76,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-05,3.71,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-06,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-07,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-08,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-09,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-12,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-13,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-14,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-15,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-16,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-20,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-21,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-22,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-23,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-26,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-27,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-28,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-29,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-01-30,3.71,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-02,3.71,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-03,3.71,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-04,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-05,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-06,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-09,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-10,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-11,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-12,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-13,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-17,3.73,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-18,3.75,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-19,3.7,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-20,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-23,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-24,3.7,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-25,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-26,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-02-27,3.71,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-02,3.73,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-03,3.72,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-04,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-05,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-06,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-09,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-10,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-11,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-12,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-13,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-16,3.71,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-17,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-18,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-19,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-20,3.6,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-23,3.57,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-24,3.57,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-25,3.57,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-26,3.61,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-27,3.61,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-30,3.6,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-03-31,3.7,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-01,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-02,3.68,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-06,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-07,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-08,3.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-09,3.59,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-10,3.63,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-13,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-14,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-15,3.74,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-16,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-17,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-20,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-21,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-22,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-23,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-24,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-27,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-28,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-29,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-04-30,3.69,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-01,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-04,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-05,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-06,3.63,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-07,3.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-08,3.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-11,3.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-12,3.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-13,3.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-14,3.59,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-15,3.58,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-18,3.55,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-19,3.51,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-20,3.49,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-21,3.51,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-22,3.56,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-26,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-27,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-28,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-05-29,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-01,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-02,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-03,3.63,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-04,3.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-05,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-08,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-09,3.61,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-10,3.6,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-11,3.61,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-12,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-15,3.7,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-16,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-17,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-18,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-22,3.63,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-23,3.63,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-24,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-25,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-26,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-29,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-06-30,3.7,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-01,3.67,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-02,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-06,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-07,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-08,3.61,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-09,3.55,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-10,3.57,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-13,3.62,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-14,3.65,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-15,3.66,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-16,3.64,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-17,3.6,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-20,3.59,Percent,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrDvpOvernightOpenRepo_Mean_InterestRate_FinancialInstrument,2026-07-21,3.62,Percent,seiche/OfrPreliminaryRelease,P1D
